2022-12-12,06:14 PM,https://apple.com/shop/product/G0Y07LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=e8f22171ef44bc38818d45027b3fa60aaee43162790a921980f68c7e0940c2964a37c23600c6544da86b0120f92a6fe5d3d9dfe11adea0a54147bbc1dcadd2c8db1ec0dfd659dcbec55a686587fd0532,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,369.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,06:14 PM,https://apple.com/shop/product/G0ZN1LL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=e8f22171ef44bc38818d45027b3fa60aaee43162790a921980f68c7e0940c2964a37c23600c6544da86b0120f92a6fe5d3d9dfe11adea0a54147bbc1dcadd2c8db1ec0dfd659dcbec55a686587fd0532,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,589.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,06:14 PM,https://apple.com/shop/product/G0Y0CLL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=e8f22171ef44bc38818d45027b3fa60aaee43162790a921980f68c7e0940c2964a37c23600c6544da86b0120f92a6fe5d3d9dfe11adea0a54147bbc1dcadd2c8db1ec0dfd659dcbec55a686587fd0532,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,739.00",32GB of 2666MHz DDR4 onboard memory,2TB SSD
2022-12-12,06:14 PM,https://apple.com/shop/product/G0ZNBLL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=e8f22171ef44bc38818d45027b3fa60aaee43162790a921980f68c7e0940c2964a37c23600c6544da86b0120f92a6fe5d3d9dfe11adea0a54147bbc1dcadd2c8db1ec0dfd659dcbec55a686587fd0532,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$3,659.00",64GB of 2666MHz DDR4 onboard memory,4TB SSD
2022-12-12,06:14 PM,https://apple.com/shop/product/G0ZNCLL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=e8f22171ef44bc38818d45027b3fa60aaee43162790a921980f68c7e0940c2964a37c23600c6544da86b0120f92a6fe5d3d9dfe11adea0a54147bbc1dcadd2c8db1ec0dfd659dcbec55a686587fd0532,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$4,579.00",64GB of 2666MHz DDR4 onboard memory,8TB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/FVVJ2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/FVVL2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-silver?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display- Silver,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/G0XZ9LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$2,059.00",32GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/FVVK2LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,059.00",16GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/FVVM2LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-silver?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display- Silver,"$2,059.00",16GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/G0Y07LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,369.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/G0ZN1LL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,589.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/G0Y0CLL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,739.00",32GB of 2666MHz DDR4 onboard memory,2TB SSD
2022-12-12,07:03 PM,https://apple.com/shop/product/G0ZNBLL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$3,659.00",64GB of 2666MHz DDR4 onboard memory,4TB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/FVVJ2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/FVVL2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-silver?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display- Silver,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/G0XZ9LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$2,059.00",32GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/FVVK2LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,059.00",16GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/G0Y07LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,369.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/G0ZN1LL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,589.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/G0Y0CLL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,739.00",32GB of 2666MHz DDR4 onboard memory,2TB SSD
2022-12-12,08:04 PM,https://apple.com/shop/product/G0ZNBLL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=743eefced67b3845c52f1fec91b69ed6dfbd88092285d49f4a5b4869d73e74e7c74b64fa1cb5914b93efbf65764b6fd4de12d0d7243f93077087ed4383c5faad26228581ba78475215b46b08503100cb,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$3,659.00",64GB of 2666MHz DDR4 onboard memory,4TB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/FVVJ2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/FVVL2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-silver?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display- Silver,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/G0XZ9LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$2,059.00",32GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/FVVK2LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,059.00",16GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/G0Y07LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,369.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/G0ZN1LL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,589.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/G0Y0CLL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,739.00",32GB of 2666MHz DDR4 onboard memory,2TB SSD
2022-12-12,09:04 PM,https://apple.com/shop/product/G0ZNBLL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=d3a66028a70289e685e30ac1b33a89cc4740c53ca92f5a5a1fc893faa533f086444e4ef2bb4c534c17cea72d057d70196be67a6feb33927bc386cbfeaf1c4f182e223f652ec180567328d33c2a13a7bd,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$3,659.00",64GB of 2666MHz DDR4 onboard memory,4TB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/FVVJ2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/FVVL2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-silver?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display- Silver,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/G0XZ9LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$2,059.00",32GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/FVVK2LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,059.00",16GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/G0Y07LL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,369.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/G0ZN1LL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,589.00",32GB of 2666MHz DDR4 onboard memory,1TB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/G0Y0CLL/A/refurbished-16-inch-macbook-pro-23ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.3GHz 8-core Intel Core i9 with Retina display - Space Gray,"$2,739.00",32GB of 2666MHz DDR4 onboard memory,2TB SSD
2022-12-12,10:04 PM,https://apple.com/shop/product/G0ZNBLL/A/refurbished-16-inch-macbook-pro-24ghz-8-core-intel-core-i9-with-retina-display-space-gray?fnode=db65a0b3aa75b6cec52dea62f9c747d05b2b38308a6f42cea8f5a12732b2ae5625ed4f0077ac83d55a1c7ad9cc85dbac7841fed673bf58b3f0629c298e60536bbd55483f23e40ead2851c396b08715bf,Refurbished 16-inch MacBook Pro 2.4GHz 8-core Intel Core i9 with Retina display - Space Gray,"$3,659.00",64GB of 2666MHz DDR4 onboard memory,4TB SSD
2022-12-12,11:04 PM,https://apple.com/shop/product/FVVJ2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-space-gray?fnode=1302a64b90650c8004f83adfcc8407e0f7822202fef119e19417738e0442d604cd2f6c53be7700b69295e2e6dbabc9fae4a961d7babddc5ec0864f0a4c35d85e5cdce13a0506aa48f9962c6dad71077f,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display - Space Gray,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
2022-12-12,11:04 PM,https://apple.com/shop/product/FVVL2LL/A/refurbished-16-inch-macbook-pro-26ghz-6-core-intel-core-i7-with-retina-display-silver?fnode=1302a64b90650c8004f83adfcc8407e0f7822202fef119e19417738e0442d604cd2f6c53be7700b69295e2e6dbabc9fae4a961d7babddc5ec0864f0a4c35d85e5cdce13a0506aa48f9962c6dad71077f,Refurbished 16-inch MacBook Pro 2.6GHz 6-core Intel Core i7 with Retina display- Silver,"$1,749.00",16GB of 2666MHz DDR4 onboard memory,512GB SSD
